Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CAG,COP,ED,STZ,CEG,COO,CPRT,GLW,CPAY,CTVA,CSGP,COST,CTRA,CRWD,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DAY,DECK,DE,DELL,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DOW,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ERIE,ESS,EL,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,FTV,FOXA,FOX,BEN,FCX,GRMN,IT,GE,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GDDY,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,IR,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,INVH,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KDP,KEY,KEYS,KMB,KIM,KMI,KKR,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LDOS,LEN,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MRNA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,OTIS,PCAR,PKG,PLTR,PANW,PARA,PH,PAYX,PAYC,PYPL,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UBER,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VRSK,VZ,VRTX,VTRS,VICI,V,VST,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WMB,WTW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
0,70347620987.25,5571700268.84,143632283937.44,138672955914.39,122106813415.53,136255105462.65,63363494469.60,12595089203.56,28834986868.13,22848628494.87,50083369170.32,,13200945536.18,7453634626.41,26863752775.97,20716494549.81,10196436114.34,12927621917.72,27710555382.45,382033142967.80,364410081959.99,71034009700.16,945023799033.65,13352259230.25,18704328753.79,44702119454.65,82722621109.38,31529998439.59,95783244382.22,22707078340.21,15246511108.19,22578554397.95,120174616816.83,29713409709.56,54223987870.75,22256493367.35,43402144585.14,8033543853.32,1000913196707.57,46764656615.68,21951463178.10,15783154047.54,19126331796.23,15325168715.73,19667436144.26,6563881257.41,159921100356.45,15619823584.16,38985575337.44,66963562939.51,19937474663.82,28201695049.38,10082581414.56,5577383865.83,20392122876.37,20053502630.39,244503588205.72,40536375593.29,70682761459.41,16340899207.89,8374581765.27,43670923864.38,69623785447.27,35678866732.10,33369797820.07,223012464064.47,63831464314.16,8036208474.96,63691248192.00,107604856395.51,70417712879.63,13926714707.61,10562142323.98,2959096122.23,6970583833.09,20064451219.25,8647730541.24,19235855000.00,11576246016.88,11107449380.84,12929250381.47,36886616038.09,12243894325.68,15067908570.95,50840447731.02,,9434313664.58,66410676678.85,12023078210.27,17472696216.43,17673381125.85,13073141832.28,15768132676.21,31809035709.65,14818608216.83,7758331266.14,7499359175.00,85028002750.83,67089695043.88,187312995619.70,22292942766.93,58344951356.30,16695656228.06,54887633414.31,15925162994.38,23471207187.60,170979618892.93,131687270532.45,15579791392.90,17379319528.43,68994048631.03,17208801947.52,214131231642.22,31140789359.13,52633063509.23,164589779625.07,12858923545.11,64404175807.43,27293210410.26,32536427812.50,,15562696999.76,21433135216.00,23202926293.95,21310377292.33,17334062966.26,25116043884.06,127591258506.83,11784026994.75,13497585536.00,54186211020.72,45209529557.06,23483867819.21,89026273281.46,92590656756.03,13347405471.80,6021502718.35,9542916096.50,4273538218.93,44511679907.23,8205550106.33,36727253154.51,12806814397.95,22772313802.54,21568438955.48,36849220680.18,20125365443.36,34008844598.29,19663168123.17,63374662597.79,9972356415.28,14742214240.52,32822852086.42,17562065493.47,20366914488.98,61462133526.59,25806176067.29,8511109268.04,34963176844.02,16950928024.29,52024155470.75,24162482915.04,49183952490.23,26586664984.13,66936213609.19,39641325531.01,2961679253.65,22768586149.16,36668257960.51,12061764837.51,5112382859.98,16916113652.10,52339497526.86,29811274621.09,7484843011.03,18679959796.06,44801255656.01,11738370032.59,13457604560.29,27553978796.47,28953942916.82,12580750257.20,10300215322.20,20938656199.51,258058885090.88,8492620315.31,9647971618.65,9016678375.00,19361393860.28,10084610002.12,37944918494.56,73542850050.40,18928618916.15,5913276459.67,24752010548.93,66922271840.20,11728078183.78,34431045384.98,16079896158.50,20939822176.31,7795255539.44,8066689875.04,13017365434.35,16159845064.81,18021691755.33,12364968529.21,60654733142.79,15326572066.00,5925040950.00,47005898578.06,27451976457.72,39549182637.63,13485675643.60,77987813077.28,45582366151.84,9049538781.61,9357786821.77,66313764340.21,17802555578.80,17022446184.93,13428058415.66,35177558321.26,22774716468.48,8730181393.34,20785832057.80,18380201977.23,18917806199.13,25796270686.42,11920198969.12,208271727262.09,110291442410.07,23309355912.03,11907877866.82,12595326612.47,18014967749.73,7440525283.02,40479366983.64,19771858172.28,9324078596.25,104125435876.73,12023584187.98,20706519479.03,49127970877.08,18135028385.31,12914826458.24,13020448878.82,237954920822.14,52646144717.57,34162899168.58,13577374466.93,7585164883.86,71715190522.34,70229791648.23,7040628957.76,17800186138.94,26612153221.13,8005371339.08,11613493399.83,4324039887.77,10868810448.17,9365053653.26,310137875263.44,27195820871.12,347096010198.49,7630215854.59,19145758981.33,40024573444.64,16201058988.71,18574307934.40,42392425750.95,13276156043.33,37466249837.34,25327824471.59,21336493680.30,33883174589.40,18781838446.82,36632587994.74,12427865641.54,26782978635.41,11609994902.42,44801941277.71,11843515045.55,13905829441.00,101035967605.96,95016788814.09,16203877773.32,9287671358.64,87065387746.77,11026622348.27,64255499903.94,26554911377.26,26928875326.77,25383450019.95,6309921440.69,18151759301.22,15083980497.80,39217315712.59,51269963862.03,16080155582.28,9855888000.13,264805819033.18,18176441029.58,20493163064.89,131487513900.53,18310370238.40,135973539751.36,195795128866.92,440528978450.23,31762208481.83,15265304102.15,9589168908.72,24209873721.37,52676234018.70,1104542398099.68,14797016820.28,7826302794.62,8796629918.81,7940300000.00,9361995217.03,67563663922.03,7723313323.73,29296246650.54,40452159966.67,70374538695.94,5920762283.38,26970519973.23,19976480265.35,18478294260.64,11665812490.56,135041057954.37,41593265690.95,4765837216.16,2450980258.73,110612758889.87,109150723493.63,10989783722.24,9342962031.90,42069090984.38,20499202857.30,49322306258.39,23585025400.75,7593247077.41,12552781324.71,129029968852.05,11669882414.50,28802076290.15,25654760925.19,33486992368.57,13519783896.18,14231199767.36,9196803025.87,33619644671.29,150000555117.32,,25853831769.57,9392303052.62,,24660943304.44,25278366520.81,24603231092.38,29403455513.40,15897862503.78,110421863755.77,7096404161.48,177102503030.47,188010443242.16,19509392099.76,113385645245.36,42726134328.61,8968363399.96,56627392004.27,7779789148.74,28858912038.42,22146214713.49,11793301945.19,271560044700.07,38657033288.65,80477065052.73,29360346542.36,27340099385.97,9202340816.69,34208995419.98,8011482924.39,9885495569.31,6083613841.21,89170697402.95,11339358622.64,4157606397.39,11703809869.82,116635798818.36,58267466748.13,10895697623.11,40005873000.00,13974654613.52,26776884840.58,21521929631.84,11458007488.20,21257989470.11,11253157649.58,38164381583.31,38149714814.33,30404868156.28,81180812103.27,155722839416.50,25105144996.58,48000843896.48,11596231373.48,39983858204.88,58265764774.71,47840720462.04,43432503651.77,15312773937.07,10359960182.42,7913463897.46,61151853444.83,34291365727.68,23376829811.26,93608638226.32,20990537749.79,4929983872.11,14585288033.20,76138363285.10,1247253499.97,13819023442.42,21665717528.66,37229190680.62,91650575074.33,25802450770.37,21270592753.34,5978061474.56,7531332976.68,55115962535.69,26996560269.94,15999728101.12,16506883077.47,10130986602.26,70269299550.69,104811039870.38,8630512192.31,119329206338.01,67170519064.64,9966231640.68,22049624941.56,30090745131.81,29480498357.38,9897749941.89,66961928019.10,12382337932.00,24112264658.82,86289966496.95,62187825748.65,14694047725.59,11018243770.76,101932159860.77,30515794718.72,81854258443.14,10122099696.83,249767120954.59,8211262622.63,26656001222.53,21734145074.36,18616224536.13,20766832226.20,229653888579.52,57234118500.00,22256154001.46,22983596345.22,303454342424.58,8522054757.16,18119598833.31,10387550619.78,14854894395.82,13546903665.95,48034959042.52,285601158563.52,273266776827.19,80765908343.53,43552812894.65,13182497567.78,26095178280.88,173364205559.65,47506916906.25,10606204881.62,17037537823.10,19377277796.93,23543299738.96,19949660887.94,13191594641.85,32725353316.39,18344584394.62,27070058838.54,12943585701.93,28255353922.49,53906595918.35
1,73861404277.67,5484210792.63,146002345516.68,139953320602.19,127818805511.47,145182360925.29,74223493787.84,13254484640.33,27953701776.74,24132930202.15,49799401164.12,,13088815463.82,8326909784.16,26708375696.01,20843480538.44,10579555247.34,13347158477.78,28109098701.07,392374274052.87,373362819131.57,71334158995.11,969709421784.66,14269375073.39,19325878480.67,46603131470.64,85732086382.81,30733669675.08,102849626912.38,23146490914.67,15598930287.45,22745023892.33,124245882810.64,30921953803.37,57051606219.25,22494185026.02,44399738704.01,9227036502.02,1103089291837.43,49471244809.28,22257542891.24,16129126704.23,20819162902.87,15974679163.84,20080734313.96,6506438476.14,167194116604.61,16422795938.37,39537281119.22,66853771773.80,20164114051.76,27582180072.47,10117384647.27,5538084904.87,23504529166.38,19631547476.80,258445932595.84,41352352093.64,74365912106.96,17791806620.72,8476063062.40,43222286860.29,70719683115.23,37153145153.32,34296548815.23,199553527857.58,68850065357.23,8328228647.31,66592331121.16,121305861575.18,70375388953.38,13907577336.09,11074042730.14,2959096122.23,7583501212.88,19965962973.42,8799644024.22,18992155367.13,12902398187.96,10564772807.92,13720496776.73,38112259828.61,11253791588.65,13582186796.33,57989147747.50,,10216423061.55,67764315689.05,12169709662.86,18781156760.87,18744591917.48,12818069679.20,15249760963.62,33071506544.06,16642877154.64,8066874161.13,7887105448.38,82019253122.63,69240798482.67,194617200800.27,22928108150.53,59954939801.98,16777753082.17,56142319382.41,15642510825.81,25552420776.83,180979522567.90,141050296557.61,16450736040.88,18001893383.24,68309993079.64,17641126194.98,223608493636.14,30220959252.74,53424653920.51,167646743541.63,15250764115.94,69873272646.42,28660115028.83,33310997293.95,,15970297334.63,21900329987.30,23418653402.56,19977262844.76,19791763663.49,24519351381.76,125084661552.30,12870759948.64,11605596142.47,57628083708.34,45880771234.29,23147862242.19,87867177589.90,97347657387.81,12284706935.88,6295016897.58,10731827565.77,4290817270.66,45891657421.88,8696291777.98,37477049204.59,15193829440.31,21913756982.79,25960002483.68,36480573550.66,20219536598.63,33710598962.37,20219998256.10,63153528653.02,9954737381.23,15308774394.20,34090234003.90,16790708663.36,21170568491.82,64267292500.78,25681687561.76,8607765376.59,35802287281.04,17300046386.72,53785511411.96,26368930579.48,46844633715.82,28297518820.19,70036528296.94,41209464019.78,3538576746.35,23624119000.50,43319227757.26,12079414672.50,6400989038.58,17021712933.11,54133902395.02,28346982152.34,7338946602.58,18002606758.30,47455030852.91,11979835581.53,13955548053.96,28364189048.99,30073900697.13,13430400082.76,10820793867.43,20853754928.14,267496237687.91,8139416104.26,9996853491.21,9186591400.42,20140864246.77,9829572700.34,35849115016.14,74043254694.99,19273458199.46,5990350022.00,25428520713.62,66571079243.68,11950761868.47,35343126772.54,16332315750.70,22185766598.75,8080820962.28,8394154499.49,12302333074.51,18630682881.96,17997708999.62,11874870036.73,60062714864.06,15708198077.60,6050759872.71,45611812040.18,27575543718.21,40208334038.09,13726008547.23,75366568382.62,45949835348.81,9268820605.80,9574885358.51,69272606411.74,20754097422.86,16803131659.07,13944321263.98,37606378203.37,22507010278.48,8453957914.67,20727732289.49,19777437671.02,18953656056.87,27289343260.29,12126920907.35,206259936104.66,109877497235.75,23612963880.32,12629566744.31,12526540240.04,18436627804.78,7527032656.23,43479463095.15,20024151278.66,9333355824.96,105091076921.66,12707733334.97,21492541113.40,50621567788.70,16817657301.22,13986297626.08,12003774070.82,246683592254.64,51740484221.67,31209354162.77,13653728040.01,7904687460.32,72557289720.46,70022503631.65,7334084348.75,17551131715.66,28167171998.60,7943062728.21,11755496478.29,4610626303.02,10447678416.65,9135222533.02,331320308441.73,25849683847.11,367222123888.32,7556103198.11,20523436968.71,37450273971.29,16911263634.48,17810718434.39,42768647577.48,12717351592.16,40446740130.17,25160325858.92,23312028431.15,36127952403.76,20033800108.92,36178483985.88,12202810031.41,29349557570.28,11893402334.98,49292843762.33,12762678682.30,13005972379.00,113809387312.95,98099377622.01,16589187863.34,9398239400.85,87229018826.17,11385188532.97,65597464991.93,27258523654.56,27802157635.85,26329050836.48,7386608410.93,18184346255.02,14181162985.11,42460771257.96,52854510556.27,16787517750.45,10160774209.10,270568917519.17,21175759264.29,20551281363.14,134459896588.64,17559515555.76,138488178146.70,204262081564.64,448415855488.00,32741619971.86,16832767597.66,9985340849.37,27030943547.68,59628034125.60,1154571374867.56,14334984249.24,7518785554.71,8607910406.19,7951434143.07,10109861253.89,70829964741.52,8556786103.27,31122976626.36,42463691392.09,72707093785.22,6725737032.56,25977462714.97,19953082234.79,18883829014.06,11985423470.63,138864919604.74,47063211437.62,5232060382.94,2700358534.46,115170957633.12,118589310945.55,11567318386.24,9174502764.20,42206057495.85,20308051965.50,48409747862.57,25682351710.19,7597070882.87,12534960875.43,141119656918.39,11720724261.41,31712685246.08,25421578648.46,35779082070.04,13392058657.68,14506938684.48,10443318920.51,36281149037.40,141557344357.51,,25284535427.09,9399856118.65,,25098334161.38,26273725747.21,25586352274.48,29041544855.28,15205802784.86,110585432497.34,7339617609.10,178197754520.75,193079937227.79,28427223700.71,116338889816.28,41808406996.15,9306449939.64,59000267715.58,8024850799.69,30018390184.02,23350165932.17,11771899259.77,277878529693.71,38307767668.58,78358543554.00,29710926795.96,27220243221.06,8996910076.68,34579210192.08,7839736358.38,11025728752.52,5947740043.60,94165534729.00,11364899059.51,4540289429.02,11656900297.41,118338778415.53,56155675710.00,10664170288.48,40708416351.10,14411358833.81,27072895464.11,22354858482.33,11976022511.80,22126123866.55,10450941484.40,37514144143.16,38238398473.95,33822311517.03,83937901947.02,155483839416.50,25624521934.57,53304797515.87,11561256232.26,41126877704.78,58117547489.18,47966268240.14,43376426585.58,18830192513.03,10351436142.20,8410413304.82,63469451228.22,32113947613.60,24669581803.97,96818579043.58,22108542396.24,4975294311.40,14744729105.37,78026392946.24,1406527081.75,13385126171.02,21383068331.21,39535500545.94,91498887973.00,25443271357.45,21459898722.93,5995846562.52,8417859672.39,56862023163.24,28048495391.69,16212597067.77,17603853191.38,11053061346.86,89094244869.12,111855973696.82,8324411994.85,123479775669.07,67358886047.56,9896484495.98,22354022560.12,29714017219.74,29530086985.19,10181031184.63,69485816371.65,12802662985.18,24639877318.10,85226253565.07,62481956070.81,14281209094.24,11926615129.24,105285732844.09,28966984446.33,80652905023.14,11029484325.56,262359455930.13,8444961699.43,26377269742.58,21521685983.76,18805567285.16,21028744085.82,234076209918.83,56511432112.34,23820484089.20,23745685102.58,309547283306.25,7384924412.11,18431024750.06,10856905669.88,15937277378.08,13434702445.72,47873134496.11,285001656665.95,260737381435.13,80275533848.57,43957829607.39,13869907572.68,27333980733.28,172902235280.66,46425629500.00,10844254144.56,21485644286.93,19830357003.15,24579534890.07,20508218887.94,15285195129.39,33789765420.02,18647524243.46,27202685089.46,13175697501.93,29111098781.25,59197976048.69
2,66425866753.77,4914377170.98,146472988793.92,128066601349.92,124565221710.21,154571834448.24,76068560000.00,13227843701.65,27250892068.27,23404311534.67,50838343253.66,,14144951868.79,9203881610.86,27150495182.10,19204625894.31,11009777475.46,14478934982.30,29631413712.69,419732886887.71,400508734500.43,69057801748.74,1054136011643.14,13940285972.89,20784248143.96,51391155934.75,89437119646.48,30282716808.25,104172203874.21,25661804363.24,15489371434.61,22186514304.81,111350748740.73,28552418129.97,52937663742.06,23972764804.60,46949173152.10,9894094252.22,1162667180741.29,46999309715.02,19871717979.13,16606720516.06,20104977664.16,17540732020.70,21729413671.88,6480627574.02,160947850803.22,17181830695.15,42422946390.56,67570429360.80,17907030298.83,28710554373.59,10195797275.39,5804862105.73,19863760038.48,21911321215.20,242223243599.03,44239770626.30,75478081586.66,17263398217.94,8107689693.86,39161229589.05,74693892079.10,40560295646.17,30514583219.83,194965291952.72,61368092056.93,6583102449.17,61659017196.98,118962523396.14,75531032908.00,13474298683.87,12594342875.87,2888059111.15,6908826578.66,20909906363.28,8180228863.70,19745160367.13,12932685375.92,11279279863.93,13434535919.92,36960486435.55,11502942004.39,15033825101.84,49660976200.56,,11087450123.11,60271137628.49,12496264623.83,18707612804.61,17118676701.90,10775425081.54,15570336151.06,33039946027.35,16160737996.44,6806319088.01,7981073700.54,78552915316.76,73862756856.72,173025356490.31,23740207704.71,58826743732.76,17700712311.67,52817543610.75,15696010914.92,26491595895.55,173470171510.51,131375058073.86,15101784745.79,18443909667.76,75080964996.46,19232871374.73,235930203461.84,29909100623.61,57258445810.70,161010925950.34,14662823703.81,63856198537.54,29778392861.60,33056451889.16,,17242788575.65,24433773925.76,21471793609.85,21887365352.81,19363256542.70,26760641236.39,130021296474.01,10416370547.36,14216681076.79,61292024142.16,48404337752.12,20691567098.88,80214721665.26,102162678823.48,13120891304.02,6701093230.44,11587149144.74,4851118708.74,42185700000.00,8252931621.65,35721116027.47,12756377270.13,24118756794.00,20799314429.84,37819785790.22,17909615583.50,33155167261.41,18719353374.39,66125808508.81,9568279955.93,15121501083.08,28696088113.61,18843789993.73,21793945526.28,68790888391.34,20473347194.83,7804465214.54,35707791986.85,16078359695.43,54793876758.06,26996535956.30,44147888122.56,28405432603.45,61514717796.94,38707487701.42,4268501501.99,25935261346.88,37707794906.62,12989242121.25,3552842615.12,18209786975.10,54693135630.80,29309895376.95,7361052332.59,18656540487.44,44840343833.01,11968152211.94,15471386234.18,31020047715.58,31393218813.08,13468899529.91,10130104141.17,22046576641.03,238132197436.77,7117691088.08,10660454604.49,9865754149.72,19012541432.82,9624957743.19,34436898503.56,76674118940.12,17977297369.02,5307390456.01,26574375746.80,68286741652.51,11494343643.86,33518960273.89,17647958499.47,21761743491.34,8083000714.88,8378011687.30,12104840194.25,15762239829.82,17990046660.22,12389626959.05,67017629802.35,17493220319.60,6231217972.71,45376441988.79,26885639926.35,37075404465.64,12179762843.58,73989757976.56,49249091435.96,9181635671.61,9474794663.26,71628597000.12,18659587794.68,16391142175.86,13450504441.49,35314026132.39,23499487146.07,8735249829.35,21882719810.55,16812457188.82,16773865561.73,26524130170.55,12431197546.33,216818387800.07,107530975206.39,24738385751.65,11274361093.98,12192716923.02,19293328989.90,7293309084.36,39946633695.92,18197017403.54,9709844722.62,112688299289.10,12105594664.45,22305723846.81,49604181515.50,14073135801.22,13681134222.53,13605211925.41,263500115814.21,55929615739.40,31906213770.23,12073393670.02,7767810310.50,77668127958.13,66306686050.67,7056711768.30,18429568129.46,28302075000.00,8030130627.88,10864622852.87,4338428669.53,10725240965.34,9409799124.02,338134307862.62,25205615935.95,348676630916.61,7037637934.46,20241525378.69,36906951313.02,15783482215.37,16137763943.19,44874029753.36,11857853906.25,39873561918.81,27515064606.63,21685672310.06,32833370197.74,18561844262.08,40467899229.57,12652201229.50,31274642571.58,12623345647.92,47155639124.27,13148074888.79,15470092594.20,120918693964.79,93996440894.78,15820891090.03,8605838278.47,95907561737.98,11159611554.65,63669413234.92,28166866718.19,22911469652.24,26138272283.20,6184516707.32,16448913501.54,13248618998.29,39272640035.41,53067995510.44,15836601103.76,10061263212.21,286290700993.00,20172547840.57,19852824713.32,145591749146.76,18104124921.88,141589396212.47,193203094457.43,441118864914.64,31932227184.59,16066753700.59,9359876709.49,25162113595.90,58863005070.30,1246307535778.06,14916602675.66,7883962047.98,8311259265.72,7206042071.53,10424972774.36,74170035616.88,8246018883.54,32616683252.72,45930041637.15,74328490106.38,6183070032.14,28647593221.72,22087654495.13,20816709624.52,10281471888.35,148100545517.63,48981238336.16,5039649976.06,2599862900.61,127555550131.61,112724812357.90,12178092141.50,9535789050.64,45267209520.51,18818267250.75,52716334397.00,23677360109.88,7050463520.58,10652953757.29,141797347010.75,11747068612.14,31708912993.14,23556115124.04,35198249161.78,13872530622.52,13595170377.46,9916441236.60,35897576433.35,140141243750.39,,24755142062.01,8093958889.16,,25481456695.56,21365791320.81,24327046874.54,29283952644.29,18272692594.32,116433161253.78,6869190377.45,186470413009.41,183519564646.94,39777192099.76,114631601458.74,34288069325.56,10109497784.58,54905032665.53,8286325122.43,26948857285.31,23838355429.64,11447395077.39,277255571126.82,42700005858.29,82144844961.74,28861499290.47,27509995228.92,9985621529.96,36682342446.59,9048890764.54,10042016852.46,5726828784.48,91755083572.39,11777820482.22,4421910335.31,11987463084.89,118686460314.94,59993974188.47,10486687577.03,36638441244.69,13198694466.13,28839796332.76,22931871734.53,11406206174.03,20924127850.89,11960590022.35,40419067581.85,36931549059.62,29842512138.52,90295122222.90,174288357666.02,26535770882.81,45053477819.82,11194072653.39,44177921406.88,69627012665.77,45783887807.01,38772624818.41,17705297001.04,10299743926.85,7925350785.35,70145199088.09,32815355606.39,23715482777.54,93415840679.93,21277185336.91,4397833798.38,14577374439.96,78523309267.55,1637239719.87,12046984893.38,22659600296.17,37964061344.84,92397313582.66,28054530059.80,21847274010.14,5805904380.51,7525148620.00,49113954693.92,26977361284.75,17079039937.78,17373305572.89,10696457448.67,138555793140.79,105194677742.99,8576554842.29,119110929570.92,65130505629.28,9844586036.52,22498898871.00,36095343035.89,28553309615.49,10383724271.79,63625423885.65,13812299223.46,22363721943.42,77042696118.58,76243115684.75,14651235678.59,12622499449.54,104487889434.15,24596783006.72,71324000183.73,8973980432.46,244079961830.23,8082680178.96,23746578701.48,21865470131.50,20314463940.43,22916618365.60,226604048339.69,58602059887.66,25384814176.94,25205477066.58,327784100259.52,7271744587.56,18128936694.03,11552943079.49,14249484324.63,12754332604.93,41288143313.51,278297636469.03,250837630685.25,71742883884.08,47157734443.63,13284599202.45,29604151554.62,150855557761.78,48202493687.50,11249659588.38,22172834577.96,19230449193.04,21796914055.91,21457766558.17,13886226970.58,37061515149.60,19326780336.65,28563760729.25,12328747428.38,28812121635.50,60029901469.91
